"id","專案區位","專案代碼","專案名稱","系統樹木","專案樹木","樹種編號","樹種名稱","X坐標","Y坐標","狀況","註記","樹木備註","樹高（公尺）","胸徑（公分）","調查備註","調查時間","碳儲存量","推估年碳吸存量"
"715","高雄港","12","港區植栽10區","730","730","0055","毛柿","120.33072346","22.563233831","正常","無","無","6.62","10","8.8
8.2","2022-11-23 00:00:00","46.73","5.13"
"716","高雄港","12","港區植栽10區","731","731","0055","毛柿","120.33073604","22.563218473","正常","無","無","5.27","7.6",,"2022-11-23 00:00:00","21.49","3.02"
"717","高雄港","12","港區植栽10區","732","732","0055","毛柿","120.33075883","22.56319231","正常","無","無","6.59","13.1",,"2022-11-23 00:00:00","79.82","6.89"
"718","高雄港","12","港區植栽10區","733","733","0055","毛柿","120.33084324","22.563105882","正常","無","無","6.28","10.7","8.7","2022-11-23 00:00:00","50.75","5.25"
"719","高雄港","12","港區植栽10區","735","735","0055","毛柿","120.33086294","22.563089621","正常","無","無","5.76","11.8",,"2022-11-23 00:00:00","56.61","5.36"
"720","高雄港","15","港區植栽13區","734","734","0054","木賊葉木麻黃","120.29622942","22.57396952","正常","無","無","12","32.7",,"2022-11-23 00:00:00","901.48","34.47"
"721","高雄港","12","港區植栽10區","736","736","0055","毛柿","120.33089697","22.563046173","正常","無","無","6.42","10.2",,"2022-11-23 00:00:00","47.15","5.09"
"722","高雄港","12","港區植栽10區","738","738","0055","毛柿","120.33093854","22.562994158","正常","無","無","5.63","8.4",,"2022-11-23 00:00:00","28.04","3.61"
"723","高雄港","15","港區植栽13區","737","737","0054","木賊葉木麻黃","120.29628038","22.574036391","正常","無","無","12","13.5","上移10公分 6.7
上移20公分 25.9","2022-11-23 00:00:00","153.65","12.9"
"724","高雄港","12","港區植栽10區","739","739","0055","毛柿","120.33102253","22.562894783","正常","無","無","6.33","12",,"2022-11-23 00:00:00","64.34","6"
"725","高雄港","12","港區植栽10區","740","740","0055","毛柿","120.33104214","22.562873873","正常","無","無","6.48","12.9",,"2022-11-23 00:00:00","76.11","6.66"
"726","高雄港","15","港區植栽13區","741","741","0255","黃槿","120.29622539","22.574072922","正常","無","無","10.68","17.5",,"2022-11-23 00:00:00","153.21","10.2"
"727","高雄港","12","港區植栽10區","742","742","0256","黑板樹","120.33092513","22.562930997","正常","無","無","12.3","63.5",,"2022-11-23 00:00:00","2122.09","45.15"
"728","高雄港","12","港區植栽10區","743","743","0256","黑板樹","120.33086076","22.562973104","正常","無","無","12.3","59",,"2022-11-23 00:00:00","1831.98","41.59"
"729","高雄港","15","港區植栽13區","744","744","0054","木賊葉木麻黃","120.2962026","22.574163322","正常","無","無","11.84","34",,"2022-11-23 00:00:00","961.58","35.53"
"730","高雄港","12","港區植栽10區","745","745","0124","阿勒勃","120.33084467","22.563015521","正常","無","無","5","5.8","4.71","2022-11-23 00:00:00","14.66","2.64"
"731","高雄港","12","港區植栽10區","746","746","0124","阿勒勃","120.33080175","22.563058557","正常","無","無","5.13","5.9","5.5
4.7
3.9","2022-11-23 00:00:00","15.57","2.76"
"732","高雄港","15","港區植栽13區","747","747","0255","黃槿","120.29611542","22.57416456","正常","無","無","6.86","12.6","上移5公分 8.7","2022-11-23 00:00:00","51.02","4.55"
"733","高雄港","12","港區植栽10區","748","748","0028","小葉欖仁","120.3306856","22.563217257","正常","無","無","8.7","19.9",,"2022-11-23 00:00:00","213.74","12.7"
"734","高雄港","15","港區植栽13區","749","749","0054","木賊葉木麻黃","120.29610201","22.574191804","正常","無","無","14","29.3",,"2022-11-23 00:00:00","844.39","35.58"
"735","高雄港","15","港區植栽13區","751","751","0255","黃槿","120.29605776","22.574235147","正常","無","無","7.27","17.6",,"2022-11-23 00:00:00","105.49","6.99"
"736","高雄港","12","港區植栽10區","750","750","0313","潺槁樹","120.33065289","22.563227606","正常","無","無","4.85","9","6.7
4.85","2022-11-23 00:00:00","22.09","2.68"
"737","高雄港","9","港區植栽7區","752","752","0236","菩提樹","120.30563364","22.581145602","正常","無",,"5","49",,"2022-11-23 00:00:00","675.19","18.06"
"738","高雄港","12","港區植栽10區","753","753","0028","小葉欖仁","120.33060327","22.563292625","正常","無","無","8.02","29.7",,"2022-11-23 00:00:00","438.89","18.27"
"739","高雄港","9","港區植栽7區","754","754","0236","菩提樹","120.30559051","22.581122075","正常","無",,"5.5","40.1","斷幹","2022-11-23 00:00:00","497.41","15.88"
"740","高雄港","15","港區植栽13區","756","756","0255","黃槿","120.29602557","22.57434536","正常","無","無","7.12","16.7",,"2022-11-23 00:00:00","93.01","6.46"
"741","高雄港","12","港區植栽10區","755","755","0028","小葉欖仁","120.33053487","22.563389224","正常","無","無","7.89","15.2",,"2022-11-23 00:00:00","113.09","8.54"
"742","高雄港","9","港區植栽7區","757","757","0236","菩提樹","120.30555297","22.581096071","正常","無",,"11","49.9","斷幹","2022-11-23 00:00:00","1540.48","40.55"
"743","高雄港","12","港區植栽10區","758","758","0028","小葉欖仁","120.33047184","22.563457339","正常","無","無","12.1","31.6",,"2022-11-23 00:00:00","749.59","29.54"
"744","高雄港","9","港區植栽7區","759","759","0236","菩提樹","120.30552597","22.581077496","正常","無",,"13.2","50.8","斷幹","2022-11-23 00:00:00","1915.87","49.63"
"745","高雄港","15","港區植栽13區","760","760","0255","黃槿","120.29599204","22.574393656","正常","無","無","7.5","23.8","上移10公分","2022-11-23 00:00:00","199","10.08"
"746","高雄港","9","港區植栽7區","761","761","0236","菩提樹","120.30546161","22.581026726","正常","無",,"11.1","46.9","斷幹","2022-11-23 00:00:00","1373.2","38.17"
"747","高雄港","12","港區植栽10區","762","762","0313","潺槁樹","120.33045105","22.563483656","正常","無","無","4.44","9.2","7.6","2022-11-23 00:00:00","21.14","2.5"
"748","高雄港","9","港區植栽7區","763","763","0236","菩提樹","120.30542213","22.580997007","正常","無",,"10.9","50.6","斷幹","2022-11-23 00:00:00","1569.61","40.8"
"749","高雄港","12","港區植栽10區","764","764","0313","潺槁樹","120.33043127","22.563504864","正常","無","無","5.07","9.1","8.65
5.9
7.85
8.55","2022-11-23 00:00:00","23.61","2.83"
"750","高雄港","9","港區植栽7區","765","765","0236","菩提樹","120.30535976","22.580969765","正常","無",,"12","36.4","斷幹","2022-11-23 00:00:00","894.23","31.1"
"751","高雄港","9","港區植栽7區","766","766","0102","芒果樹","120.30524163","22.580888038","正常","無",,"4.5","7.6","9.1
7.8","2022-11-23 00:00:00","14.39","2.03"
"752","高雄港","9","港區植栽7區","767","767","0268","榕樹","120.30468912","22.580474447","正常","無",,"8.8","37.6","31.9","2022-11-23 00:00:00","520.52","17.59"
"753","高雄港","9","港區植栽7區","768","768","0236","菩提樹","120.30460329","22.580412532","正常","無",,"6.8","35.3","斷幹","2022-11-23 00:00:00","476.56","17.03"
"754","高雄港","9","港區植栽7區","769","769","0236","菩提樹","120.30450403","22.580343187","正常","無",,"5.2","36","斷幹","2022-11-23 00:00:00","379.03","13.31"
"755","高雄港","9","港區植栽7區","770","770","0236","菩提樹","120.30445584","22.580315945","正常","無",,"9.4","52.3","斷幹","2022-11-23 00:00:00","1446.09","36.51"
"756","高雄港","11","港區植栽9區","771","771","0221","黃連木","120.32972887","22.563756734","正常","無","無","7.41","17.2",,"2022-11-23 00:00:00","150.04","10.15"
"757","高雄港","9","港區植栽7區","772","772","0236","菩提樹","120.30437397","22.580252792","正常","無",,"10","39.9","斷幹","2022-11-23 00:00:00","895.38","28.72"
"758","高雄港","11","港區植栽9區","773","773","0221","黃連木","120.3295961","22.563835066","正常","無","無","4.05","8.5",,"2022-11-23 00:00:00","20.03","2.55"
"759","高雄港","9","港區植栽7區","774","774","0236","菩提樹","120.30431358","22.580189638","正常","無",,"9.4","43.6","斷幹","2022-11-23 00:00:00","1005","29.79"
"760","高雄港","11","港區植栽9區","775","775","0221","黃連木","120.32954245","22.563877173","正常","無","無","5.23","19.1",,"2022-11-23 00:00:00","130.59","8.04"
"761","高雄港","11","港區植栽9區","777","777","0221","黃連木","120.3294821","22.563918041","正常","無","無","5.04","13.4",,"2022-11-23 00:00:00","61.94","5.24"
"762","高雄港","15","港區植栽13區","776","776","0054","木賊葉木麻黃","120.29588878","22.574492105","正常","無","無","13.5","31.8",,"2022-11-23 00:00:00","959.1","37.59"
"763","高雄港","9","港區植栽7區","778","778","0236","菩提樹","120.30427072","22.580164872","正常","無",,"9.2","38.6","斷幹
32.9","2022-11-23 00:00:00","770.95","25.46"
"764","高雄港","11","港區植栽9區","779","779","0221","黃連木","120.32942444","22.563956433","正常","無","無","5.84","20.6",,"2022-11-23 00:00:00","169.62","9.77"
"765","高雄港","9","港區植栽7區","780","780","0236","菩提樹","120.3042345","22.580131438","正常","無",,"9.8","35.7","斷幹","2022-11-23 00:00:00","702.47","24.85"
"766","高雄港","15","港區植栽13區","781","781","0255","黃槿","120.29577746","22.574518729","正常","無","無","7.88","24.2",,"2022-11-23 00:00:00","216.17","10.79"
"767","高雄港","9","港區植栽7區","782","782","0236","菩提樹","120.30418488","22.580098004","正常","無",,"9.6","46.6","斷幹","2022-11-23 00:00:00","1172.48","32.78"
"768","高雄港","11","港區植栽9區","783","783","0221","黃連木","120.32878277","22.564698812","正常","無","無","5.05","17.9",,"2022-11-23 00:00:00","110.75","7.23"
"769","高雄港","15","港區植栽13區","784","784","0054","木賊葉木麻黃","120.29580697","22.574564548","正常","無","無","11.8","33.4",,"2022-11-23 00:00:00","924.81","34.71"
"770","高雄港","11","港區植栽9區","785","785","0125","雨豆樹","120.32874852","22.56467473","正常","無","無","10.2","50.5",,"2022-11-23 00:00:00","1984.31","51.67"
"771","高雄港","9","港區植栽7區","786","786","0236","菩提樹","120.30415406","22.580074476","正常","無",,"9.8","36.1","斷幹","2022-11-23 00:00:00","718.3","25.16"
"772","高雄港","9","港區植栽7區","787","787","0236","菩提樹","120.30412587","22.58004971","正常","無",,"10.6","43.7","斷幹","2022-11-23 00:00:00","1138.5","33.69"
"773","高雄港","11","港區植栽9區","788","788","0125","雨豆樹","120.32889738","22.564458003","正常","無","無","9.8","41.2",,"2022-11-23 00:00:00","1268.96","39.55"
"774","高雄港","15","港區植栽13區","789","789","0255","黃槿","120.29576003","22.574599222","正常","無","無","7.78","11.4",,"2022-11-23 00:00:00","47.36","4.63"
"775","高雄港","11","港區植栽9區","791","791","0125","雨豆樹","120.328947","22.564376885","正常","無","無","9.3","47.4",,"2022-11-23 00:00:00","1593.92","43.89"
"776","高雄港","9","港區植栽7區","790","790","0236","菩提樹","120.30409906","22.580029898","正常","無",,"10.4","37.9","斷幹","2022-11-23 00:00:00","840.19","28.19"
"777","高雄港","11","港區植栽9區","792","792","0125","雨豆樹","120.32899528","22.564332301","正常","無","無","6.57","24.3",,"2022-11-23 00:00:00","295.94","14.72"
"778","高雄港","15","港區植栽13區","793","793","0054","木賊葉木麻黃","120.29573053","22.574640087","正常","無","無","9.95","21.1","上移20公分","2022-11-23 00:00:00","311.22","17.55"
"779","高雄港","9","港區植栽7區","794","794","0236","菩提樹","120.30405751","22.580003893","正常","無",,"9.5","43","斷幹","2022-11-23 00:00:00","987.93","29.65"
"780","高雄港","11","港區植栽9區","795","795","0125","雨豆樹","120.32903686","22.56427719","正常","無","無","9.8","50.9",,"2022-11-23 00:00:00","1936.81","50.09"
"781","高雄港","11","港區植栽9區","797","797","0125","雨豆樹","120.32907575","22.564226414","正常","無","無","7.8","38.4",,"2022-11-23 00:00:00","877.37","29.1"
"782","高雄港","9","港區植栽7區","798","798","0236","菩提樹","120.30402324","22.579980366","正常","無",,"9.6","41.3","斷幹","2022-11-23 00:00:00","920.95","28.64"
"783","高雄港","15","港區植栽13區","796","796","0255","黃槿","120.29572114","22.57472801","正常","無","無","9.73","17.4",,"2022-11-23 00:00:00","137.99","9.24"
"784","高雄港","9","港區植栽7區","799","799","0236","菩提樹","120.30399573","22.5799556","正常","無",,"9.4","37.7",,"2022-11-23 00:00:00","751.41","25.33"
"785","高雄港","11","港區植栽9區","801","801","0125","雨豆樹","120.32922059","22.56405489","正常","無","無","9.86","39.2",,"2022-11-23 00:00:00","1155.78","37.64"
"786","高雄港","9","港區植栽7區","802","802","0236","菩提樹","120.30396092","22.579927119","正常","無",,"9.6","37.3",,"2022-11-23 00:00:00","751.19","25.57"
"787","高雄港","15","港區植栽13區","800","800","0255","黃槿","120.29562056","22.574755254","正常","無","無","10.37","31.9",,"2022-11-23 00:00:00","494.31","19.32"
"788","高雄港","11","港區植栽9區","803","803","0125","雨豆樹","120.32927557","22.564012163","正常","無","無","11.3","50.9",,"2022-11-23 00:00:00","2233.26","57.76"
"789","高雄港","9","港區植栽7區","804","804","0236","菩提樹","120.30392002","22.579898019","正常","無",,"9.7","38.5",,"2022-11-23 00:00:00","808.64","26.76"
"790","高雄港","15","港區植栽13區","805","805","0054","木賊葉木麻黃","120.29562458","22.574828316","正常","無","無","12","26",,"2022-11-23 00:00:00","569.91","26.7"
"791","高雄港","11","港區植栽9區","806","806","0125","雨豆樹","120.32934933","22.563940333","正常","無","無","11.22","37.9",,"2022-11-23 00:00:00","1229.41","41.26"
"792","高雄港","9","港區植栽7區","807","807","0236","菩提樹","120.3038563","22.579856535","正常","無",,"1.8","35.8",,"2022-11-23 00:00:00","129.75","4.58"
"793","高雄港","11","港區植栽9區","808","808","0125","雨豆樹","120.32940432","22.563892034","正常","無","無","11.36","49.4",,"2022-11-23 00:00:00","2114.74","56.16"
"794","高雄港","9","港區植栽7區","809","809","0236","菩提樹","120.30377564","22.579808242","正常","無","無","12","40.8",,"2022-11-23 00:00:00","1123.48","35.32"
"795","高雄港","11","港區植栽9區","810","810","0125","雨豆樹","120.32946199","22.563862311","正常","無","無","11.15","33.5",,"2022-11-23 00:00:00","954.53","35.73"
"796","高雄港","9","港區植栽7區","811","811","0236","菩提樹","120.30370325","22.579748803","正常","無","無","12.3","49.8",,"2022-11-23 00:00:00","1715.64","45.24"
"797","高雄港","11","港區植栽9區","812","812","0125","雨豆樹","120.32951697","22.563832589","正常","無","無","10.8","44.8",,"2022-11-23 00:00:00","1653.5","47.87"
"798","高雄港","9","港區植栽7區","814","814","0256","黑板樹","120.3036705","22.579733943","正常","無","無","12","48",,"2022-11-23 00:00:00","1182.97","32.22"
"799","高雄港","11","港區植栽9區","815","815","0125","雨豆樹","120.32956257","22.563799151","正常","無","無","10.68","47.8",,"2022-11-23 00:00:00","1861.46","50.88"
"800","高雄港","15","港區植栽13區","816","816","0373","欖仁","120.29551863","22.575061745","正常","無","無","6.32","11",,"2022-11-23 00:00:00","39.95","4.03"
"801","高雄港","15","港區植栽13區","813","813","0054","木賊葉木麻黃","120.29553204","22.57496763","正常","無","無","8.62","12.2",,"2022-11-23 00:00:00","90.14","8.29"
